customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
11935,321,6,1996.44,2,5,3,10,Loyal Customers
11936,212,1,140.72,3,1,1,5,At Risk
11937,1,5,1598.51,5,4,3,12,Loyal Customers
11938,460,2,405.25,1,1,1,3,Churned
11939,510,2,2100.78,1,1,3,5,At Risk
11940,1,4,1252.42,5,3,2,10,Loyal Customers
11941,303,3,2862.4300000000003,2,2,4,8,Potential Loyalists
11942,286,4,1882.48,2,3,3,8,Potential Loyalists
11943,565,2,543.74,1,1,1,3,Churned
11944,7,3,685.52,4,2,1,7,Potential Loyalists
11945,263,4,1186.23,3,3,2,8,Potential Loyalists
11946,438,3,574.29,1,2,1,4,At Risk
11947,1,7,2864.3700000000003,5,5,4,14,Champions
11948,200,7,2367.28,3,5,4,12,Loyal Customers
11949,1,10,2724.98,5,5,4,14,Champions
11950,1,6,2327.9,5,5,4,14,Champions
11951,233,4,2253.83,3,3,4,10,Loyal Customers
11952,453,6,3664.01,1,5,5,11,Loyal Customers
11953,552,3,1075.87,1,2,2,5,At Risk
11954,698,2,462.49,1,1,1,3,Churned
11955,1,5,2010.01,5,4,3,12,Loyal Customers
11956,377,4,5483.04,2,3,5,10,Loyal Customers
11957,1,4,1764.75,5,3,3,11,Loyal Customers
11958,126,3,924.4300000000001,3,2,2,7,Potential Loyalists
11959,567,5,1579.3899999999999,1,4,3,8,Potential Loyalists
11960,189,3,1057.83,3,2,2,7,Potential Loyalists
11961,406,3,453.13,2,2,1,5,At Risk
11962,584,1,115.33,1,1,1,3,Churned
11963,264,4,2364.52,3,3,4,10,Loyal Customers
11964,585,3,1338.35,1,2,2,5,At Risk
11965,1,2,206.83,5,1,1,7,Potential Loyalists
11966,216,4,1343.1200000000001,3,3,2,8,Potential Loyalists
11967,497,4,665.99,1,3,1,5,At Risk
11968,1,8,5271.83,5,5,5,15,Champions
11969,639,1,194.09,1,1,1,3,Churned
11970,250,2,309.72,3,1,1,5,At Risk
11971,566,4,1974.12,1,3,3,7,Potential Loyalists
11972,264,7,4845.18,3,5,5,13,Champions
11973,467,5,2250.71,1,4,4,9,Potential Loyalists
11974,337,3,1004.3499999999999,2,2,2,6,At Risk
11975,248,3,1089.9,3,2,2,7,Potential Loyalists
11976,673,2,458.78000000000003,1,1,1,3,Churned
11977,169,5,1572.76,3,4,3,10,Loyal Customers
11978,301,5,1294.83,2,4,2,8,Potential Loyalists
11979,101,8,4867.28,3,5,5,13,Champions
11980,1,5,1062.64,5,4,2,11,Loyal Customers
11981,343,9,4142.78,2,5,5,12,Loyal Customers
11982,639,2,687.8,1,1,1,3,Churned
11983,1,6,4056.17,5,5,5,15,Champions
11984,1,3,1693.08,5,2,3,10,Loyal Customers
11985,432,7,2338.8999999999996,2,5,4,11,Loyal Customers
11986,188,3,2454.73,3,2,4,9,Potential Loyalists
11987,1,7,3300.08,5,5,5,15,Champions
11988,200,2,1366.35,3,1,2,6,At Risk
11990,188,7,2494.15,3,5,4,12,Loyal Customers
11991,295,5,6346.7699999999995,2,4,5,11,Loyal Customers
11992,613,3,2342.8,1,2,4,7,Potential Loyalists
11993,354,1,326.97,2,1,1,4,At Risk
11994,385,4,2829.35,2,3,4,9,Potential Loyalists
11995,501,2,373.32,1,1,1,3,Churned
11996,586,3,795.42,1,2,1,4,At Risk
11997,1,5,1499.3400000000001,5,4,3,12,Loyal Customers
11998,239,4,2066.09,3,3,3,9,Potential Loyalists
11999,1,3,966.5,5,2,2,9,Potential Loyalists
12000,1,5,1827.03,5,4,3,12,Loyal Customers
12001,105,4,1087.3,3,3,2,8,Potential Loyalists
12002,517,2,904.21,1,1,2,4,At Risk
12003,1,4,2379.9900000000002,5,3,4,12,Loyal Customers
12004,225,6,2207.61,3,5,4,12,Loyal Customers
12005,372,4,1538.1,2,3,3,8,Potential Loyalists
12006,384,3,3054.33,2,2,4,8,Potential Loyalists
12007,225,5,1703.5800000000002,3,4,3,10,Loyal Customers
12008,1,4,1429.19,5,3,2,10,Loyal Customers
12009,1,5,999.22,5,4,2,11,Loyal Customers
12010,634,2,800.86,1,1,1,3,Churned
12011,480,3,1030.79,1,2,2,5,At Risk
12012,1,5,2567.21,5,4,4,13,Champions
12013,1,6,3090.85,5,5,4,14,Champions
12014,486,6,2559.76,1,5,4,10,Loyal Customers
12015,23,5,2210.4700000000003,4,4,4,12,Loyal Customers
12016,1,7,5029.25,5,5,5,15,Champions
12017,496,1,370.84,1,1,1,3,Churned
12018,1,6,2842.55,5,5,4,14,Champions
12019,317,4,2696.12,2,3,4,9,Potential Loyalists
12020,395,4,2452.56,2,3,4,9,Potential Loyalists
12021,283,4,3370.42,2,3,5,10,Loyal Customers
12022,192,4,1177.8899999999999,3,3,2,8,Potential Loyalists
12023,248,6,2989.85,3,5,4,12,Loyal Customers
12024,1,3,580.19,5,2,1,8,Potential Loyalists
12025,1,3,1124.01,5,2,2,9,Potential Loyalists
12026,1,5,2145.19,5,4,4,13,Champions
12027,177,4,1934.71,3,3,3,9,Potential Loyalists
12028,285,4,1048.76,2,3,2,7,Potential Loyalists
12029,126,7,7640.19,3,5,5,13,Champions
12030,483,6,2163.75,1,5,4,10,Loyal Customers
12031,494,3,1455.27,1,2,2,5,At Risk
12032,94,5,3513.73,4,4,5,13,Champions
12033,475,2,726.63,1,1,1,3,Churned
12034,278,4,2534.15,2,3,4,9,Potential Loyalists
12035,357,3,804.9,2,2,1,5,At Risk
12036,223,4,2322.63,3,3,4,10,Loyal Customers
12037,557,5,1460.38,1,4,3,8,Potential Loyalists
12038,1,4,1989.13,5,3,3,11,Loyal Customers
12039,470,2,532.8199999999999,1,1,1,3,Churned
12040,1,5,2354.15,5,4,4,13,Champions
12041,1,8,6679.36,5,5,5,15,Champions
12042,252,10,4762.83,3,5,5,13,Champions
12043,1,3,762.52,5,2,1,8,Potential Loyalists
12044,212,4,3368.16,3,3,5,11,Loyal Customers
12045,1,5,1458.06,5,4,3,12,Loyal Customers
12046,256,4,3269.48,3,3,5,11,Loyal Customers
12047,1,4,563.49,5,3,1,9,Potential Loyalists
12048,359,4,2619.49,2,3,4,9,Potential Loyalists
12049,222,3,1459.71,3,2,3,8,Potential Loyalists
12050,1,9,7115.2300000000005,5,5,5,15,Champions
12051,89,2,381.89,4,1,1,6,At Risk
12052,503,1,285.46,1,1,1,3,Churned
12053,303,5,2097.39,2,4,3,9,Potential Loyalists
12054,1,3,1472.24,5,2,3,10,Loyal Customers
12055,540,2,1178.53,1,1,2,4,At Risk
12056,402,5,1688.35,2,4,3,9,Potential Loyalists
12057,48,5,2681.59,4,4,4,12,Loyal Customers
12058,483,7,6678.6,1,5,5,11,Loyal Customers
12059,1,5,2266.74,5,4,4,13,Champions
12060,680,3,748.13,1,2,1,4,At Risk
12061,379,5,2597.75,2,4,4,10,Loyal Customers
12062,165,3,1492.8400000000001,3,2,3,8,Potential Loyalists
12063,73,3,1352.26,4,2,2,8,Potential Loyalists
12064,186,2,916.01,3,1,2,6,At Risk
12065,1,5,2839.32,5,4,4,13,Champions
12066,500,4,3962.26,1,3,5,9,Potential Loyalists
12067,1,6,1774.97,5,5,3,13,Champions
12068,166,5,1636.86,3,4,3,10,Loyal Customers
12069,48,5,1141.17,4,4,2,10,Loyal Customers
12070,265,3,1144.45,3,2,2,7,Potential Loyalists
12071,1,4,2509.27,5,3,4,12,Loyal Customers
12072,1,4,2730.52,5,3,4,12,Loyal Customers
12073,580,5,2263.65,1,4,4,9,Potential Loyalists
12074,1,7,2975.57,5,5,4,14,Champions
12075,436,5,2731.8599999999997,1,4,4,9,Potential Loyalists
12076,1,3,2730.14,5,2,4,11,Loyal Customers
12077,475,5,2926.6,1,4,4,9,Potential Loyalists
12078,1,4,3131.7400000000002,5,3,5,13,Champions
12079,400,6,3050.59,2,5,4,11,Loyal Customers
12080,506,6,3761.03,1,5,5,11,Loyal Customers
12081,377,3,749.28,2,2,1,5,At Risk
12082,421,3,754.3,2,2,1,5,At Risk
12083,294,6,5734.400000000001,2,5,5,12,Loyal Customers
12084,217,6,6038.23,3,5,5,13,Champions
12085,1,7,1591.56,5,5,3,13,Champions
12086,1,8,3261.66,5,5,5,15,Champions
12087,298,5,2549.7599999999998,2,4,4,10,Loyal Customers
12088,146,5,1861.6699999999998,3,4,3,10,Loyal Customers
12089,573,2,803.19,1,1,1,3,Churned
12090,1,4,806.46,5,3,1,9,Potential Loyalists
12091,382,3,879.15,2,2,2,6,At Risk
12092,41,4,874.6099999999999,4,3,2,9,Potential Loyalists
12093,596,2,1966.62,1,1,3,5,At Risk
12094,1,1,184.41,5,1,1,7,Potential Loyalists
12095,157,8,3113.21,3,5,4,12,Loyal Customers
12096,630,1,499.62,1,1,1,3,Churned
12097,692,1,91.32,1,1,1,3,Churned
12098,143,3,803.81,3,2,1,6,At Risk
12099,1,6,1289.8600000000001,5,5,2,12,Loyal Customers
12100,538,3,736.29,1,2,1,4,At Risk
12101,147,6,2341.63,3,5,4,12,Loyal Customers
12102,132,5,2966.34,3,4,4,11,Loyal Customers
12103,111,2,521.23,3,1,1,5,At Risk
12104,486,10,3833.47,1,5,5,11,Loyal Customers
12105,244,2,140.45,3,1,1,5,At Risk
12106,424,2,2280.47,2,1,4,7,Potential Loyalists
12107,126,2,421.56,3,1,1,5,At Risk
12108,357,6,2814.71,2,5,4,11,Loyal Customers
12109,670,2,362.17999999999995,1,1,1,3,Churned
12110,1,9,4199.73,5,5,5,15,Champions
12111,1,1,700.9,5,1,1,7,Potential Loyalists
12112,467,3,721.48,1,2,1,4,At Risk
12113,53,6,4733.27,4,5,5,14,Champions
12114,466,5,2372.3199999999997,1,4,4,9,Potential Loyalists
12115,175,3,1897.43,3,2,3,8,Potential Loyalists
12116,453,6,1497.55,1,5,3,9,Potential Loyalists
12117,1,5,1362.6100000000001,5,4,2,11,Loyal Customers
12118,148,3,675.34,3,2,1,6,At Risk
12119,140,2,1000.27,3,1,2,6,At Risk
12120,622,1,605.98,1,1,1,3,Churned
12121,426,5,2636.59,2,4,4,10,Loyal Customers
12122,372,4,2344.71,2,3,4,9,Potential Loyalists
12123,226,5,1970.58,3,4,3,10,Loyal Customers
12124,314,1,537.66,2,1,1,4,At Risk
12125,452,4,1213.5,1,3,2,6,At Risk
12126,614,2,324.17,1,1,1,3,Churned
12127,1,7,3975.83,5,5,5,15,Champions
12128,1,7,3531.47,5,5,5,15,Champions
12129,385,3,2516.9,2,2,4,8,Potential Loyalists
12130,1,6,2759.14,5,5,4,14,Champions
12131,179,9,6299.72,3,5,5,13,Champions
12132,170,2,660.36,3,1,1,5,At Risk
12133,1,4,821.11,5,3,1,9,Potential Loyalists
12134,380,2,1026.5500000000002,2,1,2,5,At Risk
12135,240,1,50.0,3,1,1,5,At Risk
12136,146,5,2446.55,3,4,4,11,Loyal Customers
12137,1,17,8951.12,5,5,5,15,Champions
12138,569,5,3086.84,1,4,4,9,Potential Loyalists
12139,1,7,5960.92,5,5,5,15,Champions
12140,349,8,2403.0,2,5,4,11,Loyal Customers
12141,1,3,1380.12,5,2,2,9,Potential Loyalists
12142,434,4,2703.75,2,3,4,9,Potential Loyalists
12143,319,5,4601.41,2,4,5,11,Loyal Customers
12144,653,3,671.11,1,2,1,4,At Risk
12145,416,3,492.11,2,2,1,5,At Risk
12146,228,6,3200.4,3,5,5,13,Champions
12147,417,3,1364.42,2,2,2,6,At Risk
12148,390,4,749.42,2,3,1,6,At Risk
12149,1,8,2354.0299999999997,5,5,4,14,Champions
12150,499,2,302.53,1,1,1,3,Churned
12151,498,3,1785.12,1,2,3,6,At Risk
12152,306,3,2314.81,2,2,4,8,Potential Loyalists
12153,1,9,3895.49,5,5,5,15,Champions
12154,108,4,1122.6399999999999,3,3,2,8,Potential Loyalists
12155,1,7,3311.42,5,5,5,15,Champions
12156,464,2,753.44,1,1,1,3,Churned
12157,161,6,1392.09,3,5,2,10,Loyal Customers
12158,386,5,1399.91,2,4,2,8,Potential Loyalists
12159,1,5,2276.36,5,4,4,13,Champions
12160,424,3,1701.85,2,2,3,7,Potential Loyalists
12161,41,6,1411.54,4,5,2,11,Loyal Customers
12162,1,4,1863.16,5,3,3,11,Loyal Customers
12163,1,1,280.16,5,1,1,7,Potential Loyalists
12164,455,4,1390.1799999999998,1,3,2,6,At Risk
12165,1,4,3657.39,5,3,5,13,Champions
12166,465,4,1442.0,1,3,2,6,At Risk
12167,158,5,2184.48,3,4,4,11,Loyal Customers
12168,1,6,1775.3200000000002,5,5,3,13,Champions
12169,1,5,1851.51,5,4,3,12,Loyal Customers
12170,1,3,1940.24,5,2,3,10,Loyal Customers
12171,187,3,1011.96,3,2,2,7,Potential Loyalists
12172,111,2,342.08,3,1,1,5,At Risk
12173,160,5,1807.02,3,4,3,10,Loyal Customers
12174,1,9,4713.2699999999995,5,5,5,15,Champions
12175,1,3,1575.62,5,2,3,10,Loyal Customers
12176,1,4,2684.2200000000003,5,3,4,12,Loyal Customers
12177,98,5,2009.1399999999999,4,4,3,11,Loyal Customers
12178,635,2,762.4,1,1,1,3,Churned
12179,386,2,663.7,2,1,1,4,At Risk
12180,1,5,2424.56,5,4,4,13,Champions
12181,602,4,1870.06,1,3,3,7,Potential Loyalists
12182,396,4,2101.79,2,3,3,8,Potential Loyalists
12183,398,4,3899.94,2,3,5,10,Loyal Customers
12184,1,5,838.11,5,4,1,10,Loyal Customers
12185,281,7,2788.9900000000002,2,5,4,11,Loyal Customers
12186,210,7,3140.46,3,5,5,13,Champions
12187,1,6,1785.6399999999999,5,5,3,13,Champions
12188,331,4,1532.3799999999999,2,3,3,8,Potential Loyalists
12189,625,2,1485.33,1,1,3,5,At Risk
12190,100,4,1502.6000000000001,4,3,3,10,Loyal Customers
12191,211,5,4004.06,3,4,5,12,Loyal Customers
12192,382,3,2566.57,2,2,4,8,Potential Loyalists
12193,1,4,1672.3899999999999,5,3,3,11,Loyal Customers
12194,145,2,684.49,3,1,1,5,At Risk
12195,1,5,1912.23,5,4,3,12,Loyal Customers
12196,126,5,7427.6900000000005,3,4,5,12,Loyal Customers
12197,1,6,1441.4,5,5,2,12,Loyal Customers
12198,157,4,1003.6700000000001,3,3,2,8,Potential Loyalists
12199,635,2,294.71000000000004,1,1,1,3,Churned
12200,196,3,1660.18,3,2,3,8,Potential Loyalists
12201,1,2,371.54,5,1,1,7,Potential Loyalists
12202,1,6,3747.12,5,5,5,15,Champions
12203,325,4,782.33,2,3,1,6,At Risk
12204,229,7,4946.75,3,5,5,13,Champions
12205,286,5,3466.27,2,4,5,11,Loyal Customers
12206,436,1,402.67,1,1,1,3,Churned
12207,192,3,795.27,3,2,1,6,At Risk
12208,126,4,1819.1699999999998,3,3,3,9,Potential Loyalists
12209,624,4,2574.59,1,3,4,8,Potential Loyalists
12210,1,5,2333.58,5,4,4,13,Champions
12211,407,6,4327.46,2,5,5,12,Loyal Customers
12212,361,3,2802.1000000000004,2,2,4,8,Potential Loyalists
12213,675,1,74.82,1,1,1,3,Churned
12214,66,3,1097.59,4,2,2,8,Potential Loyalists
12215,1,8,3589.0499999999997,5,5,5,15,Champions
12216,229,4,2462.35,3,3,4,10,Loyal Customers
12217,174,5,1263.86,3,4,2,9,Potential Loyalists
12218,254,9,3001.6,3,5,4,12,Loyal Customers
12219,1,3,2995.9,5,2,4,11,Loyal Customers
12220,254,8,3685.76,3,5,5,13,Champions
12221,470,6,3535.19,1,5,5,11,Loyal Customers
12222,470,3,1823.1799999999998,1,2,3,6,At Risk
12223,179,5,4390.21,3,4,5,12,Loyal Customers
12224,1,7,2853.13,5,5,4,14,Champions
12225,67,5,5975.5,4,4,5,13,Champions
12226,1,3,2117.76,5,2,3,10,Loyal Customers
12227,406,6,7276.25,2,5,5,12,Loyal Customers
12228,1,6,4110.41,5,5,5,15,Champions
12229,1,9,4862.34,5,5,5,15,Champions
12230,412,2,1192.51,2,1,2,5,At Risk
12231,460,3,2475.7400000000002,1,2,4,7,Potential Loyalists
12232,189,6,2948.53,3,5,4,12,Loyal Customers
12233,173,2,1223.3500000000001,3,1,2,6,At Risk
12234,247,5,1416.83,3,4,2,9,Potential Loyalists
12235,382,4,4843.86,2,3,5,10,Loyal Customers
12236,127,6,2566.3,3,5,4,12,Loyal Customers
12237,312,5,2789.7000000000003,2,4,4,10,Loyal Customers
12238,466,3,1602.38,1,2,3,6,At Risk
12239,105,4,1875.8899999999999,3,3,3,9,Potential Loyalists
12240,1,2,875.13,5,1,2,8,Potential Loyalists
12241,600,3,1545.3,1,2,3,6,At Risk
12242,4,8,4226.87,4,5,5,14,Champions
12243,1,5,3931.99,5,4,5,14,Champions
12244,1,2,1225.7,5,1,2,8,Potential Loyalists
12245,522,2,1162.7,1,1,2,4,At Risk
12246,1,4,1640.7,5,3,3,11,Loyal Customers
12247,1,4,3329.62,5,3,5,13,Champions
12248,1,4,1389.65,5,3,2,10,Loyal Customers
12249,35,9,5952.97,4,5,5,14,Champions
12250,1,5,2173.9,5,4,4,13,Champions
12251,314,5,1942.75,2,4,3,9,Potential Loyalists
12252,1,9,5816.18,5,5,5,15,Champions
12253,77,7,2486.94,4,5,4,13,Champions
12254,30,5,1855.42,4,4,3,11,Loyal Customers
12255,214,2,1837.51,3,1,3,7,Potential Loyalists
12256,1,6,3890.41,5,5,5,15,Champions
12257,298,4,3646.8,2,3,5,10,Loyal Customers
12258,398,5,1795.84,2,4,3,9,Potential Loyalists
12259,334,1,1243.1,2,1,2,5,At Risk
12260,501,2,812.87,1,1,1,3,Churned
12261,537,5,1392.54,1,4,2,7,Potential Loyalists
12262,389,2,308.05,2,1,1,4,At Risk
12263,1,7,3848.73,5,5,5,15,Champions
12264,107,3,1418.95,3,2,2,7,Potential Loyalists
12265,1,5,2381.79,5,4,4,13,Champions
12266,1,4,675.23,5,3,1,9,Potential Loyalists
12267,383,4,3554.59,2,3,5,10,Loyal Customers
12268,444,3,439.43,1,2,1,4,At Risk
12269,323,4,701.73,2,3,1,6,At Risk
12270,1,5,871.41,5,4,2,11,Loyal Customers
12271,159,7,2339.62,3,5,4,12,Loyal Customers
12272,393,7,2529.83,2,5,4,11,Loyal Customers
12273,551,2,1995.25,1,1,3,5,At Risk
12274,22,5,3033.38,4,4,4,12,Loyal Customers
12275,454,2,655.68,1,1,1,3,Churned
12276,677,1,263.6,1,1,1,3,Churned
12277,1,4,1815.6999999999998,5,3,3,11,Loyal Customers
12278,89,6,2595.14,4,5,4,13,Champions
12279,386,5,943.04,2,4,2,8,Potential Loyalists
12280,417,4,1739.46,2,3,3,8,Potential Loyalists
12281,212,5,2182.81,3,4,4,11,Loyal Customers
12282,588,3,2044.05,1,2,3,6,At Risk
12283,1,5,3068.07,5,4,4,13,Champions
12284,95,5,1879.91,4,4,3,11,Loyal Customers
12285,1,8,3606.11,5,5,5,15,Champions
12286,1,7,3168.8,5,5,5,15,Champions
12287,494,1,678.17,1,1,1,3,Churned
12288,1,3,1419.21,5,2,2,9,Potential Loyalists
12289,116,7,2967.9700000000003,3,5,4,12,Loyal Customers
12290,286,2,551.65,2,1,1,4,At Risk
12291,535,3,626.0600000000001,1,2,1,4,At Risk
12292,71,5,2204.94,4,4,4,12,Loyal Customers
12293,86,3,4071.93,4,2,5,11,Loyal Customers
12294,1,4,4192.33,5,3,5,13,Champions
12295,329,5,2100.52,2,4,3,9,Potential Loyalists
12296,1,3,656.06,5,2,1,8,Potential Loyalists
12297,511,3,1711.91,1,2,3,6,At Risk
12298,363,6,2208.6,2,5,4,11,Loyal Customers
12299,123,4,2108.31,3,3,3,9,Potential Loyalists
12300,125,4,802.47,3,3,1,7,Potential Loyalists
12301,167,5,2433.12,3,4,4,11,Loyal Customers
12302,184,7,3913.87,3,5,5,13,Champions
12303,1,5,2729.89,5,4,4,13,Champions
12304,162,6,3877.3999999999996,3,5,5,13,Champions
12305,424,5,1736.7,2,4,3,9,Potential Loyalists
12306,1,8,2475.88,5,5,4,14,Champions
12307,1,6,2487.65,5,5,4,14,Champions
12308,328,4,712.6,2,3,1,6,At Risk
12309,542,2,1022.32,1,1,2,4,At Risk
12310,1,2,142.64,5,1,1,7,Potential Loyalists
12311,277,4,823.33,2,3,1,6,At Risk
12312,264,4,1459.76,3,3,3,9,Potential Loyalists
12313,1,6,1803.34,5,5,3,13,Champions
12314,119,5,3380.5,3,4,5,12,Loyal Customers
12315,192,4,1049.81,3,3,2,8,Potential Loyalists
12316,1,8,4680.3099999999995,5,5,5,15,Champions
12317,215,4,1522.96,3,3,3,9,Potential Loyalists
12318,659,3,1224.51,1,2,2,5,At Risk
12319,104,7,2320.71,3,5,4,12,Loyal Customers
12320,363,5,4637.29,2,4,5,11,Loyal Customers
12321,376,5,1052.88,2,4,2,8,Potential Loyalists
12322,721,1,254.92,1,1,1,3,Churned
12323,1,4,4213.76,5,3,5,13,Champions
12324,602,3,1025.1,1,2,2,5,At Risk
12325,313,4,1410.15,2,3,2,7,Potential Loyalists
12326,1,4,1744.0900000000001,5,3,3,11,Loyal Customers
12327,392,3,2006.81,2,2,3,7,Potential Loyalists
12328,1,4,1751.3,5,3,3,11,Loyal Customers
12329,211,4,1934.1200000000001,3,3,3,9,Potential Loyalists
12330,1,1,453.47,5,1,1,7,Potential Loyalists
12331,331,2,667.47,2,1,1,4,At Risk
12332,445,3,1653.3200000000002,1,2,3,6,At Risk
12333,460,1,585.86,1,1,1,3,Churned
12334,67,6,4055.07,4,5,5,14,Champions
12335,1,7,3890.55,5,5,5,15,Champions
12336,342,7,2811.42,2,5,4,11,Loyal Customers
12337,337,6,1741.56,2,5,3,10,Loyal Customers
12338,489,6,4944.139999999999,1,5,5,11,Loyal Customers
12339,1,5,1191.69,5,4,2,11,Loyal Customers
12340,228,5,1649.6200000000001,3,4,3,10,Loyal Customers
12341,1,11,4458.99,5,5,5,15,Champions
12342,1,5,3439.09,5,4,5,14,Champions
12343,172,4,2395.3199999999997,3,3,4,10,Loyal Customers
12344,83,5,1322.54,4,4,2,10,Loyal Customers
12345,265,2,1418.7,3,1,2,6,At Risk
12346,362,5,1690.06,2,4,3,9,Potential Loyalists
12347,1,5,3928.58,5,4,5,14,Champions
12348,531,2,1670.25,1,1,3,5,At Risk
12349,496,3,1106.75,1,2,2,5,At Risk
12350,538,3,1029.61,1,2,2,5,At Risk
12351,442,4,2017.13,1,3,3,7,Potential Loyalists
12352,1,4,3026.1800000000003,5,3,4,12,Loyal Customers
12353,584,3,2763.6099999999997,1,2,4,7,Potential Loyalists
12354,1,1,217.42,5,1,1,7,Potential Loyalists
12355,242,6,4385.8099999999995,3,5,5,13,Champions
12356,228,7,1596.59,3,5,3,11,Loyal Customers
12357,142,7,3292.54,3,5,5,13,Champions
12358,153,4,2878.15,3,3,4,10,Loyal Customers
12359,459,2,475.53999999999996,1,1,1,3,Churned
12360,394,2,749.42,2,1,1,4,At Risk
12361,122,3,438.6,3,2,1,6,At Risk
12362,482,2,2393.95,1,1,4,6,At Risk
12363,130,5,2134.19,3,4,4,11,Loyal Customers
12364,95,5,2345.58,4,4,4,12,Loyal Customers
12365,1,9,3758.11,5,5,5,15,Champions
12366,343,4,790.51,2,3,1,6,At Risk
12367,689,1,112.28,1,1,1,3,Churned
12368,338,5,1506.0700000000002,2,4,3,9,Potential Loyalists
12369,167,3,1345.58,3,2,2,7,Potential Loyalists
12370,291,2,2162.45,2,1,4,7,Potential Loyalists
12371,414,8,4257.14,2,5,5,12,Loyal Customers
12372,411,2,695.1800000000001,2,1,1,4,At Risk
12373,1,5,1398.62,5,4,2,11,Loyal Customers
12374,380,7,5142.13,2,5,5,12,Loyal Customers
12375,1,2,514.23,5,1,1,7,Potential Loyalists
12376,270,2,793.9300000000001,3,1,1,5,At Risk
12377,562,3,790.5899999999999,1,2,1,4,At Risk
12378,524,3,515.4300000000001,1,2,1,4,At Risk
12379,1,7,4556.22,5,5,5,15,Champions
12380,253,9,2098.51,3,5,3,11,Loyal Customers
12381,354,4,1724.53,2,3,3,8,Potential Loyalists
12382,1,5,1476.52,5,4,3,12,Loyal Customers
12383,632,2,251.1,1,1,1,3,Churned
12384,142,4,1716.42,3,3,3,9,Potential Loyalists
12385,501,4,1235.17,1,3,2,6,At Risk
12386,359,6,2894.7,2,5,4,11,Loyal Customers
12387,1,5,1774.42,5,4,3,12,Loyal Customers
12388,23,5,2773.69,4,4,4,12,Loyal Customers
12389,156,6,3916.8199999999997,3,5,5,13,Champions
12390,1,2,1394.77,5,1,2,8,Potential Loyalists
12391,1,5,1450.25,5,4,2,11,Loyal Customers
12392,1,6,1567.0900000000001,5,5,3,13,Champions
12393,7,2,684.98,4,1,1,6,At Risk
12394,29,6,2426.19,4,5,4,13,Champions
12395,35,3,3559.73,4,2,5,11,Loyal Customers
12396,307,2,750.54,2,1,1,4,At Risk
12397,1,4,1475.1,5,3,3,11,Loyal Customers
12398,1,5,1189.93,5,4,2,11,Loyal Customers
12399,203,7,8392.3,3,5,5,13,Champions
12400,1,3,1427.85,5,2,2,9,Potential Loyalists
12401,414,2,1494.24,2,1,3,6,At Risk
12402,1,4,3682.11,5,3,5,13,Champions
12403,1,5,1690.32,5,4,3,12,Loyal Customers
12404,387,3,2949.65,2,2,4,8,Potential Loyalists
12405,411,2,438.40999999999997,2,1,1,4,At Risk
12406,457,4,736.8499999999999,1,3,1,5,At Risk
12407,36,3,3404.13,4,2,5,11,Loyal Customers
12408,144,5,3999.38,3,4,5,12,Loyal Customers
12409,414,5,1193.63,2,4,2,8,Potential Loyalists
12410,45,7,3653.85,4,5,5,14,Champions
12411,33,5,2290.14,4,4,4,12,Loyal Customers
12412,504,1,364.28,1,1,1,3,Churned
12413,542,1,172.06,1,1,1,3,Churned
12414,346,2,222.59,2,1,1,4,At Risk
12416,315,6,2093.15,2,5,3,10,Loyal Customers
12417,14,3,1374.2,4,2,2,8,Potential Loyalists
12418,272,2,612.9,3,1,1,5,At Risk
12419,1,6,1342.46,5,5,2,12,Loyal Customers
12420,527,6,2012.85,1,5,3,9,Potential Loyalists
12421,155,5,3232.8399999999997,3,4,5,12,Loyal Customers
12422,223,6,3245.29,3,5,5,13,Champions
12423,1,5,3204.7200000000003,5,4,5,14,Champions
12424,15,10,6736.06,4,5,5,14,Champions
12425,1,6,1814.27,5,5,3,13,Champions
12426,1,8,2744.09,5,5,4,14,Champions
12427,321,5,4698.469999999999,2,4,5,11,Loyal Customers
12428,24,7,4672.87,4,5,5,14,Champions
12429,48,4,566.15,4,3,1,8,Potential Loyalists
12430,111,5,1421.03,3,4,2,9,Potential Loyalists
12431,495,6,2282.48,1,5,4,10,Loyal Customers
12432,1,7,1630.85,5,5,3,13,Champions
12433,331,1,346.18,2,1,1,4,At Risk
12434,200,2,1471.25,3,1,3,7,Potential Loyalists
12435,657,3,890.79,1,2,2,5,At Risk
12436,1,5,2933.91,5,4,4,13,Champions
12437,44,4,4957.16,4,3,5,12,Loyal Customers
12438,121,7,4615.68,3,5,5,13,Champions
12439,1,4,2995.0299999999997,5,3,4,12,Loyal Customers
12440,1,6,3768.39,5,5,5,15,Champions
12441,1,3,1989.61,5,2,3,10,Loyal Customers
12442,1,1,671.36,5,1,1,7,Potential Loyalists
12443,1,2,1216.73,5,1,2,8,Potential Loyalists
12444,164,8,3074.08,3,5,4,12,Loyal Customers
12445,148,7,1945.01,3,5,3,11,Loyal Customers
12446,62,2,1035.5900000000001,4,1,2,7,Potential Loyalists
12447,1,4,3542.85,5,3,5,13,Champions
12448,403,1,107.02,2,1,1,4,At Risk
12449,1,9,5382.8,5,5,5,15,Champions
12450,1,4,2749.0599999999995,5,3,4,12,Loyal Customers
12451,1,8,2531.3,5,5,4,14,Champions
12452,419,3,822.91,2,2,1,5,At Risk
12453,79,6,2439.32,4,5,4,13,Champions
12454,508,2,661.23,1,1,1,3,Churned
