restaurant_id,total_orders,avg_rating,avg_del_time,total_revenue,cancel_rate,performance_score,tier
704,26,4.038461538461538,35.80769230769231,7859.4400000000005,3.8461538461538463,81.48,Top Performer
705,19,4.315789473684211,35.21052631578947,4845.17,5.263157894736842,83.49,Top Performer
706,26,3.8846153846153846,33.11538461538461,6967.47,15.384615384615385,77.79,Underperforming
707,30,3.8,31.566666666666666,7797.66,13.333333333333334,78.31,Underperforming
708,29,4.241379310344827,34.6551724137931,8588.42,6.896551724137931,82.62,Top Performer
709,21,4.428571428571429,34.04761904761905,5361.7,4.761904761904762,84.98,Top Performer
710,26,4.076923076923077,36.42307692307692,6474.38,7.6923076923076925,80.4,Average
711,24,3.9166666666666665,30.375,6696.32,20.833333333333336,77.44,Underperforming
712,32,3.75,37.21875,8793.42,12.5,76.04,Underperforming
713,27,3.962962962962963,33.370370370370374,8135.099999999999,14.814814814814813,78.5,Average
714,20,3.95,32.0,4752.49,10.0,80.35,Average
715,26,3.6923076923076925,31.076923076923077,8719.38,3.8461538461538463,80.48,Average
716,24,4.416666666666667,37.166666666666664,6092.17,4.166666666666666,83.9,Top Performer
717,30,4.033333333333333,37.166666666666664,7539.0,16.666666666666664,77.08,Underperforming
718,19,4.0,38.10526315789474,4374.44,21.052631578947366,75.14,Underperforming
719,24,3.4583333333333335,37.5,5992.87,12.5,73.6,Underperforming
720,25,3.96,31.48,5979.0199999999995,4.0,82.42,Top Performer
721,19,4.2631578947368425,33.31578947368421,4131.62,15.789473684210526,80.62,Average
722,21,4.285714285714286,36.38095238095238,6425.31,9.523809523809524,81.54,Top Performer
723,24,4.25,35.0,5818.67,4.166666666666666,83.38,Top Performer
724,22,4.2272727272727275,36.13636363636363,4804.55,18.181818181818183,78.56,Average
725,28,4.107142857142857,32.75,8955.75,3.571428571428571,83.25,Top Performer
726,27,3.925925925925926,30.74074074074074,6811.93,7.4074074074074066,81.41,Top Performer
727,24,4.125,37.416666666666664,6410.41,12.5,78.97,Average
728,17,3.823529411764706,35.529411764705884,3000.65,17.647058823529413,75.72,Underperforming
729,25,3.68,36.64,5629.5,4.0,78.25,Underperforming
730,21,3.8095238095238093,38.61904761904762,6003.26,4.761904761904762,78.32,Underperforming
731,28,4.0,31.892857142857142,7213.39,7.142857142857142,81.65,Top Performer
732,27,3.888888888888889,33.7037037037037,6632.97,7.4074074074074066,80.0,Average
733,27,4.111111111111111,33.2962962962963,9307.42,18.51851851851852,78.6,Average
734,21,3.8095238095238093,33.23809523809524,5699.96,0.0,81.76,Top Performer
735,25,4.2,34.08,5304.56,20.0,78.57,Average
736,25,3.8,33.08,5689.99,12.0,78.14,Underperforming
737,29,3.586206896551724,35.310344827586206,9664.2,6.896551724137931,77.13,Underperforming
738,26,4.1923076923076925,35.84615384615385,8505.58,11.538461538461538,80.38,Average
739,26,3.8846153846153846,34.84615384615385,6694.71,3.8461538461538463,80.61,Average
740,23,4.173913043478261,35.43478260869565,6169.94,26.08695652173913,76.03,Underperforming
741,20,4.1,32.95,4377.639999999999,15.0,79.69,Average
742,20,3.9,34.65,5365.72,5.0,80.46,Average
743,22,3.909090909090909,30.045454545454547,5210.64,9.090909090909092,81.03,Top Performer
744,23,4.0,33.73913043478261,6179.57,8.695652173913043,80.49,Average
745,21,3.5714285714285716,33.095238095238095,4864.94,4.761904761904762,78.48,Underperforming
746,22,4.318181818181818,35.81818181818182,5714.66,9.090909090909092,82.14,Top Performer
747,28,3.9285714285714284,35.464285714285715,6381.3099999999995,14.285714285714285,77.59,Underperforming
748,29,3.8620689655172415,38.62068965517241,9044.85,10.344827586206897,77.06,Underperforming
749,20,4.1,38.4,4302.11,5.0,80.65,Average
750,30,4.366666666666666,32.333333333333336,8915.130000000001,0.0,86.56,Top Performer
751,34,4.088235294117647,35.44117647058823,9760.07,0.0,83.17,Top Performer
752,22,4.045454545454546,35.81818181818182,6487.31,4.545454545454546,81.32,Top Performer
753,27,3.925925925925926,29.666666666666668,6605.86,11.11111111111111,80.7,Average
754,34,3.764705882352941,36.1764705882353,10016.08,5.88235294117647,78.54,Average
755,25,4.32,34.68,6039.67,4.0,84.1,Top Performer
756,24,4.0,33.833333333333336,7233.18,0.0,83.06,Top Performer
757,23,3.782608695652174,35.43478260869565,6334.52,4.3478260869565215,79.42,Average
758,32,4.03125,33.3125,8769.25,6.25,81.63,Top Performer
759,22,4.0,35.54545454545455,4940.26,0.0,82.42,Top Performer
760,26,3.8461538461538463,37.23076923076923,7007.55,7.6923076923076925,78.25,Underperforming
761,26,3.8846153846153846,30.615384615384617,6462.37,26.923076923076923,75.27,Underperforming
762,17,3.9411764705882355,37.94117647058823,5165.19,17.647058823529413,75.76,Underperforming
763,34,3.7941176470588234,31.41176470588235,9048.93,11.76470588235294,78.79,Average
764,27,3.6666666666666665,35.148148148148145,5542.32,7.4074074074074066,77.68,Underperforming
765,20,4.25,34.55,4593.95,10.0,81.79,Top Performer
766,25,4.16,31.76,5304.63,4.0,83.92,Top Performer
767,24,4.041666666666667,37.25,7347.18,12.5,78.36,Underperforming
768,24,3.625,34.666666666666664,6597.38,12.5,76.0,Underperforming
769,23,4.260869565217392,33.391304347826086,6448.35,4.3478260869565215,84.01,Top Performer
770,26,3.8076923076923075,34.5,6155.68,11.538461538461538,77.81,Underperforming
771,27,4.111111111111111,41.25925925925926,7685.5,3.7037037037037033,80.06,Average
772,17,4.235294117647059,39.8235294117647,4599.69,11.76470588235294,79.17,Average
773,29,4.0,32.3448275862069,7877.0599999999995,0.0,83.62,Top Performer
774,19,4.052631578947368,32.0,4419.79,0.0,84.17,Top Performer
775,44,3.7954545454545454,36.0,11656.14,4.545454545454546,79.25,Average
776,24,4.166666666666667,34.75,5808.11,12.5,80.3,Average
777,25,4.24,31.4,7637.83,8.0,83.5,Top Performer
778,24,3.6666666666666665,36.833333333333336,5956.83,12.5,75.52,Underperforming
779,29,4.103448275862069,38.13793103448276,8173.39,13.793103448275861,78.14,Underperforming
780,30,3.933333333333333,35.766666666666666,8269.4,10.0,78.8,Average
781,21,4.142857142857143,33.0,5587.68,4.761904761904762,83.09,Top Performer
782,30,3.8,31.933333333333334,9843.88,6.666666666666667,80.18,Average
783,28,3.7857142857142856,35.607142857142854,7034.24,7.142857142857142,78.54,Average
784,33,4.2727272727272725,38.72727272727273,7373.74,6.0606060606060606,81.59,Top Performer
785,20,3.9,29.8,5384.389999999999,10.0,80.78,Top Performer
786,18,3.9444444444444446,32.333333333333336,5085.61,11.11111111111111,79.85,Average
787,24,3.875,31.375,5406.05,0.0,82.98,Top Performer
788,25,4.08,35.6,5776.71,0.0,83.04,Top Performer
789,32,3.9375,32.53125,9424.62,21.875,76.49,Underperforming
790,23,3.8260869565217392,34.17391304347826,6941.7300000000005,0.0,81.54,Top Performer
791,24,4.166666666666667,37.458333333333336,6631.83,12.5,79.29,Average
792,23,3.8260869565217392,31.130434782608695,6227.83,8.695652173913043,80.08,Average
793,32,4.0,39.65625,8381.35,15.625,76.19,Underperforming
794,31,4.354838709677419,32.096774193548384,7965.68,3.225806451612903,85.58,Top Performer
795,34,4.205882352941177,33.64705882352941,9153.74,11.76470588235294,81.25,Top Performer
796,23,4.086956521739131,37.391304347826086,6031.43,4.3478260869565215,81.12,Top Performer
797,21,4.380952380952381,32.904761904761905,4824.12,33.33333333333333,76.46,Underperforming
798,18,3.611111111111111,36.94444444444444,4625.33,5.555555555555555,77.12,Underperforming
799,20,3.95,32.25,4941.05,5.0,81.76,Top Performer
800,22,4.090909090909091,35.54545454545455,5905.83,4.545454545454546,81.78,Top Performer
801,29,4.0,36.689655172413794,7526.9400000000005,6.896551724137931,79.92,Average
802,30,4.066666666666666,33.93333333333333,8367.11,13.333333333333334,79.56,Average
803,19,3.8421052631578947,35.421052631578945,4240.5599999999995,5.263157894736842,79.62,Average
804,29,3.9310344827586206,32.6551724137931,6796.72,10.344827586206897,79.85,Average
805,25,4.28,37.76,5584.86,16.0,79.03,Average
806,23,3.9565217391304346,32.04347826086956,6093.97,4.3478260869565215,82.08,Top Performer
807,21,4.142857142857143,40.42857142857143,5288.5,4.761904761904762,80.3,Average
808,24,3.75,37.708333333333336,5756.55,8.333333333333332,77.11,Underperforming
809,23,3.9565217391304346,32.08695652173913,3925.15,8.695652173913043,80.76,Top Performer
810,26,3.923076923076923,37.26923076923077,5917.63,3.8461538461538463,80.0,Average
811,22,3.772727272727273,35.59090909090909,5326.4,4.545454545454546,79.22,Average
812,27,3.7777777777777777,31.14814814814815,7452.64,7.4074074074074066,80.07,Average
813,20,4.25,31.85,5453.2,15.0,81.31,Top Performer
814,29,4.241379310344827,34.275862068965516,6743.63,6.896551724137931,82.76,Top Performer
815,28,4.25,36.32142857142857,8010.84,28.57142857142857,75.56,Underperforming
816,32,4.09375,33.1875,9881.98,9.375,81.24,Top Performer
817,19,4.052631578947368,36.94736842105263,5747.55,10.526315789473683,79.16,Average
818,18,4.0,30.444444444444443,3863.18,11.11111111111111,81.0,Top Performer
819,20,3.6,34.15,4889.5,10.0,76.74,Underperforming
820,27,4.333333333333333,33.7037037037037,7416.74,14.814814814814813,81.33,Top Performer
821,19,4.0,37.63157894736842,4875.0599999999995,10.526315789473683,78.48,Underperforming
822,22,4.0,35.86363636363637,5693.92,18.181818181818183,76.85,Underperforming
823,25,4.04,35.68,7012.57,4.0,81.49,Top Performer
824,18,3.9444444444444446,35.77777777777778,4104.610000000001,16.666666666666664,76.89,Underperforming
825,24,3.9583333333333335,30.375,6659.15,8.333333333333332,81.53,Top Performer
826,24,3.9583333333333335,36.875,5200.55,12.5,77.84,Underperforming
827,21,4.238095238095238,30.857142857142858,5941.76,9.523809523809524,83.23,Top Performer
828,28,4.142857142857143,36.17857142857143,5710.33,3.571428571428571,82.25,Top Performer
829,24,3.5833333333333335,34.25,10303.78,20.833333333333336,73.32,Underperforming
830,17,3.6470588235294117,35.294117647058826,5063.8,17.647058823529413,74.4,Underperforming
831,23,3.782608695652174,34.82608695652174,5879.71,4.3478260869565215,79.65,Average
832,14,4.0,32.357142857142854,3500.7,0.0,83.62,Top Performer
833,29,3.896551724137931,34.724137931034484,8116.34,0.0,81.9,Top Performer
834,28,4.071428571428571,32.535714285714285,7773.18,10.714285714285714,80.91,Top Performer
835,23,4.173913043478261,35.08695652173913,5817.75,4.3478260869565215,82.68,Top Performer
836,32,4.4375,37.03125,7777.81,21.875,78.8,Average
837,22,3.6818181818181817,33.68181818181818,6188.79,9.090909090909092,77.85,Underperforming
838,26,3.8076923076923075,33.73076923076923,7182.35,15.384615384615385,76.95,Underperforming
839,26,3.6923076923076925,36.57692307692308,6102.08,7.6923076923076925,77.26,Underperforming
840,29,4.137931034482759,31.75862068965517,7507.16,20.689655172413794,78.74,Average
841,29,3.9310344827586206,34.06896551724138,7359.29,20.689655172413794,76.22,Underperforming
842,21,3.857142857142857,33.57142857142857,6363.64,4.761904761904762,80.59,Average
843,21,3.857142857142857,32.142857142857146,5868.22,0.0,82.55,Top Performer
844,20,4.4,38.05,4469.81,0.0,84.68,Top Performer
845,35,4.057142857142857,31.257142857142856,10488.6,5.714285714285714,82.77,Top Performer
846,13,4.0,37.69230769230769,4569.22,0.0,81.62,Top Performer
847,28,4.107142857142857,32.892857142857146,7306.19,7.142857142857142,82.13,Top Performer
848,27,3.925925925925926,33.0,6381.55,7.4074074074074066,80.56,Average
849,28,3.7857142857142856,34.0,7079.06,7.142857142857142,79.14,Average
850,30,4.1,34.06666666666667,8302.89,6.666666666666667,81.77,Top Performer
851,16,4.1875,32.5625,2856.92,6.25,83.16,Top Performer
852,24,3.875,33.125,6038.65,12.5,78.58,Average
853,24,4.291666666666667,33.541666666666664,6111.52,12.5,81.76,Top Performer
854,25,4.16,33.24,5370.42,20.0,78.56,Average
855,33,3.8181818181818183,38.39393939393939,10818.95,6.0606060606060606,78.08,Underperforming
856,23,3.652173913043478,37.43478260869565,6976.88,26.08695652173913,71.1,Underperforming
857,24,4.041666666666667,33.833333333333336,5714.97,12.5,79.65,Average
858,29,3.689655172413793,38.89655172413793,7715.2,10.344827586206897,75.58,Underperforming
859,27,3.6296296296296298,36.55555555555556,7268.61,3.7037037037037033,77.97,Underperforming
860,22,3.6818181818181817,37.59090909090909,7436.62,4.545454545454546,77.74,Underperforming
861,18,3.7222222222222223,36.05555555555556,4150.0,33.33333333333333,70.01,Underperforming
862,24,4.25,31.791666666666668,5749.61,29.166666666666668,77.08,Underperforming
863,23,4.173913043478261,36.47826086956522,5699.08,8.695652173913043,80.85,Top Performer
864,33,4.181818181818182,37.09090909090909,7834.22,0.0,83.3,Top Performer
865,27,4.074074074074074,36.96296296296296,6870.09,3.7037037037037033,81.37,Top Performer
866,31,4.032258064516129,31.612903225806452,8721.98,0.0,84.15,Top Performer
867,23,3.9130434782608696,32.21739130434783,6210.72,13.043478260869565,79.06,Average
868,33,3.878787878787879,33.484848484848484,7433.2,12.121212121212121,78.59,Average
869,34,4.294117647058823,33.38235294117647,7722.86,11.76470588235294,82.06,Top Performer
870,21,4.476190476190476,34.23809523809524,6255.58,9.523809523809524,83.86,Top Performer
871,32,3.84375,33.8125,8254.3,6.25,79.95,Average
872,28,4.071428571428571,37.17857142857143,8333.0,7.142857142857142,80.24,Average
873,21,3.761904761904762,33.80952380952381,5138.41,9.523809523809524,78.31,Underperforming
874,25,4.08,34.2,7278.4,8.0,81.16,Top Performer
875,28,3.9285714285714284,31.714285714285715,5989.04,10.714285714285714,80.07,Average
876,27,3.740740740740741,33.851851851851855,8751.82,3.7037037037037033,79.87,Average
877,32,4.03125,33.84375,8196.39,9.375,80.5,Average
878,30,4.066666666666666,30.066666666666666,7359.08,10.0,82.01,Top Performer
879,21,3.857142857142857,38.476190476190474,3992.25,23.809523809523807,73.04,Underperforming
880,22,3.9545454545454546,36.95454545454545,6181.1900000000005,4.545454545454546,80.16,Average
881,36,3.888888888888889,33.27777777777778,9528.45,13.88888888888889,78.22,Underperforming
882,30,3.933333333333333,34.9,7546.86,23.333333333333332,75.13,Underperforming
883,23,4.260869565217392,34.78260869565217,5818.99,13.043478260869565,80.88,Top Performer
884,24,4.208333333333333,35.958333333333336,7072.37,4.166666666666666,82.68,Top Performer
885,24,4.041666666666667,35.708333333333336,5630.37,12.5,78.94,Average
886,26,4.076923076923077,31.03846153846154,7128.01,7.6923076923076925,82.42,Top Performer
887,28,3.5714285714285716,31.285714285714285,8377.89,7.142857142857142,78.45,Underperforming
888,23,4.130434782608695,34.52173913043478,6687.67,8.695652173913043,81.24,Top Performer
889,26,4.153846153846154,30.692307692307693,6090.68,7.6923076923076925,83.16,Top Performer
890,24,3.8333333333333335,34.583333333333336,4370.0,12.5,77.7,Underperforming
891,22,3.9545454545454546,32.95454545454545,5999.3,4.545454545454546,81.66,Top Performer
892,24,3.7083333333333335,34.458333333333336,6601.099999999999,20.833333333333336,74.24,Underperforming
893,32,3.84375,32.34375,8510.89,12.5,78.62,Average
894,29,4.172413793103448,38.13793103448276,7373.9,0.0,82.83,Top Performer
895,27,3.7037037037037037,38.148148148148145,7865.07,11.11111111111111,75.74,Underperforming
896,26,4.115384615384615,36.38461538461539,6014.61,0.0,83.03,Top Performer
897,35,3.9714285714285715,32.8,7604.96,17.142857142857142,78.08,Underperforming
898,33,3.727272727272727,32.96969696969697,7907.14,12.121212121212121,77.57,Underperforming
899,20,3.95,38.5,5643.81,5.0,79.41,Average
900,26,4.1923076923076925,34.61538461538461,6766.69,3.8461538461538463,83.15,Top Performer
901,23,4.391304347826087,28.52173913043478,6483.97,4.3478260869565215,86.88,Top Performer
902,23,3.6956521739130435,33.391304347826086,5904.83,30.434782608695656,71.66,Underperforming
903,18,3.7777777777777777,31.666666666666668,4358.46,5.555555555555555,80.43,Average
904,23,3.9565217391304346,35.73913043478261,5108.7,13.043478260869565,78.09,Underperforming
905,26,3.8846153846153846,37.07692307692308,6757.35,7.6923076923076925,78.62,Average
906,22,4.0,34.90909090909091,5469.59,9.090909090909092,79.93,Average
907,23,4.0,33.30434782608695,6149.8,17.391304347826086,78.04,Underperforming
908,18,3.5555555555555554,34.888888888888886,4931.4,16.666666666666664,74.11,Underperforming
909,22,3.6818181818181817,36.86363636363637,6929.82,18.181818181818183,73.93,Underperforming
910,26,4.230769230769231,33.84615384615385,6019.02,3.8461538461538463,83.75,Top Performer
911,17,3.823529411764706,33.0,5418.69,5.88235294117647,80.2,Average
912,24,4.041666666666667,36.041666666666664,4671.86,4.166666666666666,81.32,Top Performer
913,28,4.035714285714286,36.214285714285715,6451.93,7.142857142857142,80.31,Average
914,24,3.875,31.708333333333332,6832.62,12.5,79.11,Average
915,23,3.6956521739130435,32.21739130434783,7368.1900000000005,0.0,81.23,Top Performer
916,19,3.5789473684210527,34.05263157894737,4710.38,15.789473684210526,74.88,Underperforming
917,26,3.923076923076923,33.61538461538461,7099.41,19.230769230769234,76.76,Underperforming
918,15,3.6666666666666665,37.8,4215.4,6.666666666666667,76.91,Underperforming
919,35,4.0,31.457142857142856,8669.17,14.285714285714285,79.67,Average
920,25,3.88,36.2,7993.57,0.0,81.22,Top Performer
921,24,4.291666666666667,37.25,6905.96,4.166666666666666,82.86,Top Performer
922,20,3.9,32.0,4895.51,5.0,81.45,Top Performer
923,25,3.8,38.16,5553.94,20.0,73.84,Underperforming
924,18,3.8333333333333335,37.05555555555556,6850.05,5.555555555555555,78.85,Average
925,26,3.8846153846153846,32.69230769230769,6270.96,11.538461538461538,79.11,Average
926,24,3.9583333333333335,33.333333333333336,7164.25,12.5,79.17,Average
927,22,3.8636363636363638,36.04545454545455,5344.15,9.090909090909092,78.41,Underperforming
928,33,3.909090909090909,33.63636363636363,9300.8,6.0606060606060606,80.59,Average
929,21,4.0476190476190474,36.38095238095238,5186.67,19.047619047619047,76.77,Underperforming
930,27,3.962962962962963,38.407407407407405,5315.0,11.11111111111111,77.72,Underperforming
931,26,3.576923076923077,37.96153846153846,6201.67,7.6923076923076925,75.82,Underperforming
932,19,3.9473684210526314,35.21052631578947,3691.3,0.0,82.12,Top Performer
933,20,4.0,37.15,4197.59,0.0,81.82,Top Performer
934,25,4.04,32.36,6644.25,8.0,81.54,Top Performer
935,22,4.136363636363637,30.5,5875.4,4.545454545454546,84.04,Top Performer
936,28,4.214285714285714,34.57142857142857,8252.95,10.714285714285714,81.29,Top Performer
937,21,4.142857142857143,33.95238095238095,4884.14,9.523809523809524,81.3,Top Performer
938,31,3.806451612903226,29.387096774193548,8018.5,12.903225806451612,79.31,Average
939,21,3.9523809523809526,36.857142857142854,5147.51,19.047619047619047,75.83,Underperforming
940,26,3.8076923076923075,35.92307692307692,9131.83,15.384615384615385,76.12,Underperforming
941,24,4.125,36.166666666666664,5895.04,8.333333333333332,80.69,Average
942,22,4.2272727272727275,36.5,4546.06,27.27272727272727,75.7,Underperforming
943,22,3.8636363636363638,29.954545454545453,6075.29,9.090909090909092,80.7,Average
944,26,4.3076923076923075,33.42307692307692,7174.6,11.538461538461538,82.22,Top Performer
945,24,3.875,36.375,5722.21,12.5,77.36,Underperforming
946,21,4.142857142857143,35.095238095238095,5775.2,14.285714285714285,79.45,Average
947,23,3.9130434782608696,37.17391304347826,6021.85,4.3478260869565215,79.81,Average
948,27,3.962962962962963,33.0,5863.18,7.4074074074074066,80.86,Top Performer
949,20,4.05,36.7,5027.11,5.0,80.89,Top Performer
950,23,3.8260869565217392,33.56521739130435,4646.82,8.695652173913043,79.16,Average
951,16,3.875,34.125,4347.43,0.0,81.95,Top Performer
952,20,3.75,33.15,5923.46,20.0,75.32,Underperforming
953,19,3.6315789473684212,31.842105263157894,4942.84,5.263157894736842,79.28,Average
954,35,3.8,34.25714285714286,9258.33,5.714285714285714,79.59,Average
955,29,3.9655172413793105,37.86206896551724,8267.130000000001,13.793103448275861,77.14,Underperforming
956,19,4.315789473684211,34.78947368421053,4550.2,10.526315789473683,82.07,Top Performer
957,26,4.038461538461538,35.38461538461539,6503.4,19.230769230769234,77.02,Underperforming
958,30,3.8,36.36666666666667,8272.42,3.3333333333333335,79.51,Average
959,32,3.8125,35.15625,8011.51,6.25,79.19,Average
960,24,3.8333333333333335,38.083333333333336,6023.05,4.166666666666666,78.89,Average
961,29,4.172413793103448,36.10344827586207,7217.55,6.896551724137931,81.52,Top Performer
962,17,4.176470588235294,33.8235294117647,5250.19,17.647058823529413,79.18,Average
963,31,4.354838709677419,32.74193548387097,8724.77,6.451612903225806,84.38,Top Performer
964,21,3.9523809523809526,29.476190476190474,5191.55,9.523809523809524,81.46,Top Performer
965,32,3.71875,35.65625,7279.91,9.375,77.32,Underperforming
966,23,3.652173913043478,34.34782608695652,6316.54,26.08695652173913,72.26,Underperforming
967,22,4.0,34.27272727272727,4767.54,13.636363636363635,78.81,Average
968,26,4.115384615384615,30.615384615384617,7015.68,15.384615384615385,80.58,Average
969,26,4.115384615384615,33.23076923076923,5999.5199999999995,7.6923076923076925,81.9,Top Performer
970,25,4.2,35.72,6425.77,12.0,80.35,Average
971,29,3.8620689655172415,34.89655172413793,9527.27,0.0,81.56,Top Performer
972,23,4.260869565217392,34.69565217391305,6520.55,8.695652173913043,82.22,Top Performer
973,25,3.92,35.48,6478.25,8.0,79.4,Average
974,32,3.78125,35.21875,7343.86,15.625,76.11,Underperforming
975,31,4.193548387096774,33.0,8477.01,3.225806451612903,83.96,Top Performer
976,21,3.857142857142857,34.095238095238095,6419.29,4.761904761904762,80.39,Average
977,18,3.388888888888889,35.5,5503.38,11.11111111111111,74.22,Underperforming
978,25,4.24,34.12,6992.3,4.0,83.68,Top Performer
979,26,3.8846153846153846,34.11538461538461,6602.96,7.6923076923076925,79.73,Average
980,21,4.142857142857143,30.61904761904762,5664.3,0.0,85.41,Top Performer
981,30,3.8666666666666667,33.3,7150.6900000000005,13.333333333333334,78.2,Underperforming
982,26,4.346153846153846,31.076923076923077,6051.28,7.6923076923076925,84.56,Top Performer
983,17,4.117647058823529,31.88235294117647,3559.5,17.647058823529413,79.44,Average
984,32,3.90625,36.875,8215.47,18.75,75.55,Underperforming
985,19,3.6315789473684212,34.94736842105263,7000.9400000000005,0.0,79.7,Average
986,26,4.269230769230769,31.23076923076923,6404.9400000000005,7.6923076923076925,83.88,Top Performer
987,22,3.772727272727273,36.72727272727273,6283.88,9.090909090909092,77.43,Underperforming
988,36,3.861111111111111,35.0,9822.37,11.11111111111111,78.18,Underperforming
989,32,3.8125,35.625,8429.03,3.125,79.95,Average
990,20,3.75,36.6,6012.68,10.0,77.03,Underperforming
991,28,3.6785714285714284,34.142857142857146,9160.35,7.142857142857142,78.23,Underperforming
992,26,3.923076923076923,32.61538461538461,7486.01,15.384615384615385,78.29,Underperforming
993,35,3.857142857142857,34.82857142857143,9025.17,14.285714285714285,77.26,Underperforming
994,28,3.7142857142857144,37.57142857142857,8395.31,14.285714285714285,75.09,Underperforming
995,22,3.9545454545454546,33.36363636363637,7235.0599999999995,9.090909090909092,80.15,Average
996,39,3.769230769230769,35.12820512820513,10888.24,12.82051282051282,76.88,Underperforming
997,33,3.757575757575758,34.60606060606061,8471.8,6.0606060606060606,79.02,Average
998,32,4.1875,33.03125,7771.83,15.625,80.18,Average
999,24,3.9166666666666665,41.083333333333336,8609.33,8.333333333333332,77.18,Underperforming
1000,24,4.375,35.5,6010.88,8.333333333333332,82.94,Top Performer
1001,33,4.03030303030303,42.90909090909091,10690.42,12.121212121212121,76.27,Underperforming
1002,21,3.857142857142857,32.666666666666664,4204.0599999999995,0.0,82.36,Top Performer
1003,23,3.6956521739130435,32.21739130434783,5201.71,4.3478260869565215,79.93,Average
1004,28,3.7857142857142856,35.5,10179.49,7.142857142857142,78.58,Average
1005,37,4.297297297297297,37.108108108108105,8803.33,2.7027027027027026,83.4,Top Performer
1006,22,3.6818181818181817,35.90909090909091,5449.75,18.181818181818183,74.28,Underperforming
1007,27,3.5555555555555554,29.37037037037037,7755.8,7.4074074074074066,78.96,Average
1008,19,3.6842105263157894,34.05263157894737,5587.77,5.263157894736842,78.88,Average
1009,20,4.05,32.5,5220.0,10.0,80.96,Top Performer
1010,25,4.12,32.84,5176.47,4.0,83.2,Top Performer
1011,24,4.166666666666667,37.708333333333336,5928.3099999999995,8.333333333333332,80.44,Average
1012,27,3.6296296296296298,32.44444444444444,7706.0599999999995,0.0,80.62,Average
1013,30,4.066666666666666,33.9,8653.93,10.0,80.57,Average
1014,27,4.037037037037037,38.2962962962963,8568.73,11.11111111111111,78.35,Underperforming
1015,26,3.923076923076923,33.96153846153846,7799.87,7.6923076923076925,80.09,Average
1016,24,3.9166666666666665,36.958333333333336,6538.85,16.666666666666664,76.22,Underperforming
1017,16,3.75,31.8125,4083.91,18.75,76.2,Underperforming
1018,35,4.0285714285714285,33.05714285714286,8631.9,5.714285714285714,81.87,Top Performer
1019,26,4.0,34.15384615384615,8898.46,11.538461538461538,79.48,Average
1020,24,3.6666666666666665,34.833333333333336,7457.79,16.666666666666664,75.02,Underperforming
1021,19,3.8421052631578947,37.63157894736842,5896.93,15.789473684210526,75.64,Underperforming
1022,17,4.0,32.23529411764706,4173.63,0.0,83.66,Top Performer
1023,29,4.068965517241379,33.44827586206897,6393.67,6.896551724137931,81.69,Top Performer
1024,26,3.8076923076923075,35.84615384615385,6263.56,11.538461538461538,77.31,Underperforming
1025,27,3.5925925925925926,37.51851851851852,5779.67,3.7037037037037033,77.31,Underperforming
1026,25,3.64,34.72,6025.5,24.0,72.65,Underperforming
1027,24,3.6666666666666665,30.791666666666668,5886.26,16.666666666666664,76.54,Underperforming
1028,25,4.0,35.72,6062.58,8.0,79.96,Average
1029,24,4.041666666666667,33.375,5942.55,12.5,79.82,Average
1030,23,4.217391304347826,36.608695652173914,6652.8,4.3478260869565215,82.46,Top Performer
1031,26,4.115384615384615,38.07692307692308,7029.3,3.8461538461538463,81.24,Top Performer
1032,19,4.0,29.31578947368421,4822.7699999999995,10.526315789473683,81.6,Top Performer
1033,28,4.214285714285714,35.5,8735.57,7.142857142857142,82.01,Top Performer
1034,27,3.962962962962963,36.370370370370374,7130.76,25.925925925925924,74.04,Underperforming
1035,19,3.6842105263157894,35.10526315789474,4787.22,5.263157894736842,78.48,Underperforming
1036,16,4.5,33.0,3601.73,6.25,85.5,Top Performer
1037,27,3.8518518518518516,34.2962962962963,6870.45,7.4074074074074066,79.48,Average
1038,30,4.2,34.36666666666667,7142.42,13.333333333333334,80.46,Average
1039,24,3.625,30.208333333333332,6938.34,4.166666666666666,80.17,Average
1040,20,4.4,35.95,4905.22,0.0,85.47,Top Performer
1041,30,4.0,35.166666666666664,10227.59,6.666666666666667,80.56,Average
1042,25,3.88,32.12,5974.43,8.0,80.34,Average
1043,16,4.0625,37.0625,3595.01,6.25,80.48,Average
1044,24,3.875,30.0,6301.09,8.333333333333332,81.0,Top Performer
1045,28,3.7142857142857144,35.42857142857143,6831.02,14.285714285714285,75.89,Underperforming
1046,28,3.7142857142857144,34.392857142857146,6939.8,14.285714285714285,76.28,Underperforming
1047,28,3.857142857142857,37.5,10129.82,25.0,73.04,Underperforming
1048,17,4.117647058823529,33.294117647058826,5920.389999999999,0.0,84.21,Top Performer
1049,21,3.8095238095238093,35.476190476190474,5321.67,4.761904761904762,79.49,Average
1050,26,3.923076923076923,30.884615384615383,7200.31,19.230769230769234,77.78,Underperforming
1051,25,4.32,32.12,6018.14,4.0,85.06,Top Performer
1052,37,4.054054054054054,32.027027027027025,9539.85,10.81081081081081,80.93,Top Performer
1053,28,4.035714285714286,34.25,6811.18,7.142857142857142,81.05,Top Performer
1054,28,4.071428571428571,29.0,7608.77,10.714285714285714,82.23,Top Performer
1055,18,3.611111111111111,32.0,4499.54,11.11111111111111,77.31,Underperforming
1056,22,3.8181818181818183,33.90909090909091,5299.28,13.636363636363635,77.49,Underperforming
